,Epoch,CLARIFY Train AUROC,CLARIFY Train AP,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC,CLARIFY Test ACC,CLARIFY Test MCC,CLARIFY test Recall,CLARIFY Test f1-score,CLARIFT Test Precision0.5,Test_Specificity_confusion
783,783,0.985362406,0.977541027,0.950608179,0.965548521,0.950532916,0.925341297,0.850685381,0.924061433,0.925245622,0.926432849,0.92662
784,784,0.98505065,0.97721572,0.950194553,0.965053466,0.950132929,0.923208191,0.846421312,0.924914676,0.923339012,0.921768707,0.9215
785,785,0.985157599,0.97729627,0.949722476,0.96389591,0.949662944,0.921075085,0.84215293,0.922354949,0.921175969,0.92,0.9198
786,786,0.984165583,0.975829004,0.951936937,0.966250335,0.951878327,0.923208191,0.846495268,0.93003413,0.923728814,0.917508418,0.91638
787,787,0.98392555,0.975584632,0.953000329,0.966812368,0.952944082,0.921928328,0.844019197,0.912116041,0.921154675,0.930374238,0.93174
788,788,0.98396325,0.97547487,0.953721329,0.967115954,0.953668054,0.923634812,0.847339027,0.93003413,0.92412039,0.918281382,0.91724
789,789,0.984214913,0.975436803,0.953909414,0.967212781,0.953858118,0.922354949,0.844832918,0.913822526,0.921686747,0.9296875,0.93089
790,790,0.984408825,0.975614822,0.953589739,0.967041695,0.953538527,0.923208191,0.846495268,0.916382253,0.922680412,0.929065744,0.93003
791,791,0.984504009,0.975791215,0.953360094,0.966730466,0.953309942,0.925341297,0.851203607,0.942832765,0.926624738,0.910964551,0.90785
792,792,0.984537029,0.975580895,0.953841306,0.966704621,0.953791786,0.921501706,0.843102854,0.913822526,0.920894239,0.928076256,0.92918
793,793,0.984494785,0.975621466,0.954042351,0.966778879,0.953992643,0.91894198,0.838236761,0.90443686,0.917748918,0.931458699,0.93345
794,794,0.984177949,0.975202343,0.951443195,0.965868123,0.951383553,0.925767918,0.851537076,0.92662116,0.925831202,0.925042589,0.92491
795,795,0.983922075,0.974853232,0.951852646,0.96617098,0.951789409,0.921501706,0.843446872,0.905290102,0.920208153,0.935626102,0.93771
796,796,0.983862651,0.975040887,0.952010053,0.966501503,0.951945622,0.925767918,0.851685901,0.916382253,0.925064599,0.933913043,0.93515
797,797,0.983907102,0.975021213,0.95181643,0.966626723,0.951755992,0.929180887,0.858381772,0.932593857,0.929421769,0.926271186,0.92577
798,798,0.983636054,0.974521857,0.952552475,0.966850953,0.952490557,0.929607509,0.85930542,0.936860068,0.930114358,0.923465097,0.92235
799,799,0.983594411,0.974034245,0.95307023,0.966730102,0.953014138,0.924061433,0.848183384,0.918088737,0.92360515,0.929188256,0.93003
800,800,0.983697482,0.974028109,0.952911032,0.966738838,0.952856334,0.924488055,0.848976418,0.924061433,0.924455826,0.924850555,0.92491
801,801,0.983715931,0.974075682,0.952848341,0.966574305,0.952793503,0.92662116,0.853273381,0.930887372,0.92693288,0.923011844,0.92235
802,802,0.983792533,0.974336325,0.952543763,0.966382835,0.952487321,0.925341297,0.850682904,0.925767918,0.925373134,0.924978687,0.92491
803,803,0.983846141,0.974381939,0.952460974,0.96602028,0.952406076,0.928327645,0.856806257,0.937713311,0.928994083,0.920435511,0.91894
804,804,0.983712723,0.974325515,0.952211119,0.965573274,0.952154888,0.927474403,0.854979928,0.931740614,0.927782498,0.923857868,0.92321
805,805,0.983748149,0.974527526,0.953113054,0.965802601,0.953058406,0.927474403,0.854979928,0.931740614,0.927782498,0.923857868,0.92321
806,806,0.983872143,0.974679298,0.952518375,0.966225582,0.952454015,0.926194539,0.852396836,0.928327645,0.926351639,0.924384027,0.92406
807,807,0.983715129,0.974405861,0.953708163,0.966463645,0.953653191,0.92662116,0.853303203,0.932593857,0.927056828,0.92158516,0.92065
808,808,0.983653633,0.974335313,0.954435501,0.966778879,0.954383203,0.926194539,0.8524589,0.932593857,0.926663841,0.920808762,0.9198
809,809,0.983701493,0.974342184,0.955181085,0.967315432,0.955131627,0.921928328,0.84427749,0.906143345,0.920676203,0.935682819,0.93771
810,810,0.98374073,0.974418555,0.955848371,0.967865817,0.955800231,0.926194539,0.852478763,0.933447099,0.926725964,0.920100925,0.91894
811,811,0.983853093,0.974792006,0.956032113,0.968068207,0.955982932,0.927047782,0.854133185,0.922354949,0.926703815,0.931093885,0.93174
812,812,0.984089449,0.975217859,0.955469561,0.968263317,0.955416368,0.923634812,0.848204126,0.900170648,0.921799913,0.944494181,0.9471
813,813,0.984267786,0.975477539,0.955062046,0.968333935,0.955007473,0.925767918,0.851685901,0.916382253,0.925064599,0.933913043,0.93515
814,814,0.984289711,0.975476405,0.955315735,0.968523221,0.955262181,0.929607509,0.859352979,0.920648464,0.928971158,0.937445699,0.93857
815,815,0.9843488,0.97550209,0.954843147,0.9684759,0.954786945,0.928327645,0.856716416,0.922354949,0.927896996,0.933506045,0.9343
816,816,0.984331755,0.975415448,0.954529657,0.968348496,0.954469609,0.929607509,0.859380517,0.919795222,0.928909953,0.938207137,0.93942
817,817,0.984441444,0.975580313,0.956296922,0.96860476,0.95624555,0.93003413,0.860148418,0.923208191,0.929553265,0.935986159,0.93686
818,818,0.984584488,0.975718862,0.956703919,0.968574183,0.95665702,0.931313993,0.8626283,0.931740614,0.931343284,0.930946292,0.93089
819,819,0.984586226,0.97573831,0.9562818,0.968719059,0.956229568,0.929180887,0.858366774,0.927474403,0.929059829,0.930650685,0.93089
820,820,0.984510292,0.97561338,0.956114788,0.968719787,0.956061442,0.925767918,0.852136571,0.906996587,0.924347826,0.942375887,0.94454
821,821,0.984348867,0.975239177,0.955814834,0.968609856,0.955761322,0.925767918,0.851983784,0.909556314,0.924544666,0.940035273,0.94198
822,822,0.984304282,0.97510695,0.955679298,0.968622232,0.955625162,0.929180887,0.858606843,0.917235495,0.928324698,0.939685315,0.94113
823,823,0.984283828,0.975119979,0.956037212,0.968863207,0.955982589,0.925341297,0.851020012,0.911262799,0.924275206,0.937664618,0.93942
824,824,0.984248268,0.97514299,0.956131684,0.968820982,0.956077356,0.927047782,0.854260077,0.917235495,0.92632486,0.935596171,0.93686
825,825,0.984137041,0.974886778,0.955885659,0.968729251,0.955833424,0.927901024,0.855892092,0.920648464,0.927374302,0.934199134,0.93515
826,826,0.98398865,0.974609004,0.955477387,0.968523949,0.955426991,0.929607509,0.859267879,0.935153584,0.929995757,0.924894515,0.92406
827,827,0.983896006,0.974390796,0.955707027,0.968579279,0.955659335,0.927474403,0.85495005,0.928327645,0.927536232,0.926746167,0.92662
828,828,0.983817933,0.974153093,0.956301693,0.968548702,0.956256849,0.923634812,0.847894858,0.90443686,0.922140061,0.940550133,0.94283
829,829,0.983820473,0.97403133,0.956443748,0.968455515,0.956399929,0.924488055,0.849236129,0.912116041,0.923542117,0.935258093,0.93686
830,830,0.983910444,0.974051065,0.956009235,0.968193427,0.955964549,0.923208191,0.846909781,0.906143345,0.921875,0.938162544,0.94027
831,831,0.984021871,0.974028066,0.95591887,0.968223276,0.955872566,0.927047782,0.854120747,0.923208191,0.926766595,0.930352537,0.93089
832,832,0.984071335,0.973971087,0.956031053,0.968286978,0.955985441,0.93003413,0.86007953,0.927474403,0.929854577,0.932246998,0.93259
833,833,0.984195128,0.974124477,0.955738114,0.96816285,0.955690974,0.931313993,0.862630812,0.93003413,0.931225972,0.932420873,0.93259
834,834,0.984288908,0.974263965,0.955603788,0.968308818,0.955556326,0.93003413,0.860169713,0.922354949,0.929492691,0.936741768,0.93771
835,835,0.984674859,0.975218415,0.956544106,0.968955302,0.956495321,0.929607509,0.859410561,0.91894198,0.928848642,0.938971229,0.94027
836,836,0.984907874,0.975899207,0.956657378,0.969308029,0.95660649,0.927474403,0.855308793,0.912969283,0.926406926,0.940246046,0.94198
837,837,0.985125247,0.976373262,0.956505075,0.969214842,0.95645204,0.930887372,0.861986881,0.919795222,0.930112166,0.940663176,0.94198
838,838,0.985130394,0.976357367,0.957094894,0.96945873,0.957044584,0.929607509,0.859443113,0.918088737,0.928787225,0.939737991,0.94113
839,839,0.984931469,0.975966075,0.957331938,0.969487123,0.957282947,0.928327645,0.856866166,0.917235495,0.927523727,0.938045375,0.93942
840,840,0.98454251,0.975084635,0.958115154,0.969549733,0.958068055,0.928754266,0.857578773,0.922354949,0.928295406,0.934312878,0.93515
841,841,0.984234498,0.974475811,0.958545391,0.969395392,0.958500757,0.931313993,0.862630812,0.932593857,0.93140179,0.930212766,0.93003
842,842,0.984066054,0.974241841,0.958390048,0.969156965,0.958345264,0.93003413,0.860069512,0.929180887,0.929974381,0.930769231,0.93089
843,843,0.984096535,0.974311678,0.958751627,0.969425605,0.958709832,0.930460751,0.860924322,0.931740614,0.930549638,0.929361702,0.92918
844,844,0.984086909,0.974433122,0.958801218,0.96941432,0.958757309,0.929607509,0.859222836,0.931740614,0.929757344,0.927782498,0.92747
845,845,0.984132362,0.974593585,0.958967745,0.969728826,0.958922867,0.930887372,0.861774744,0.930887372,0.930887372,0.930887372,0.93089
846,846,0.984139581,0.974664779,0.958972968,0.969804541,0.958927726,0.93003413,0.860113346,0.935153584,0.930390492,0.925675676,0.92491
847,847,0.984446925,0.9752185,0.958738498,0.9697827,0.958691593,0.929180887,0.858423022,0.923208191,0.928755365,0.934369603,0.93515
848,848,0.984631813,0.975523177,0.958664179,0.969763043,0.958615997,0.928754266,0.857578773,0.922354949,0.928295406,0.934312878,0.93515
849,849,0.984874452,0.975984794,0.958968622,0.96972737,0.958918683,0.928327645,0.856756342,0.920648464,0.927773001,0.935008666,0.93601
850,850,0.985047174,0.976311446,0.958861652,0.969763771,0.958810204,0.927901024,0.8558547,0.922354949,0.927498927,0.932700604,0.93345
851,851,0.985252716,0.97678605,0.958723158,0.969990914,0.958668602,0.928327645,0.856756342,0.920648464,0.927773001,0.935008666,0.93601
852,852,0.985372633,0.977298618,0.958306019,0.969990186,0.958249769,0.93003413,0.860193517,0.921501706,0.929432014,0.9375,0.93857
853,853,0.985499701,0.977564656,0.957963236,0.969993098,0.95790539,0.93003413,0.860350165,0.917235495,0.929127053,0.941330998,0.94283
854,854,0.985474167,0.977737283,0.957196995,0.96973465,0.957135146,0.93387372,0.867861492,0.925767918,0.933333333,0.941023417,0.94198
855,855,0.985605981,0.97749751,0.956173303,0.969495131,0.9561058,0.932593857,0.865268349,0.925767918,0.932130584,0.938581315,0.93942
856,856,0.985612665,0.977167978,0.955472803,0.969209746,0.95540148,0.930460751,0.861222823,0.917235495,0.929528751,0.942156004,0.94369
857,857,0.985422029,0.97633577,0.954739373,0.968792589,0.954667448,0.931740614,0.863662332,0.921501706,0.931034483,0.940766551,0.94198
858,858,0.985238679,0.976135823,0.954321191,0.968793317,0.954242512,0.928754266,0.857891163,0.913822526,0.927674318,0.941952507,0.94369
859,859,0.985049447,0.97607128,0.954673497,0.969621079,0.954591787,0.93003413,0.860520696,0.913822526,0.92888118,0.944444444,0.94625
860,860,0.985058939,0.976212784,0.954157886,0.96953226,0.954073097,0.930460751,0.86118518,0.918088737,0.929589633,0.941382327,0.94283
861,861,0.985172237,0.976738149,0.954412842,0.969636367,0.954330857,0.929607509,0.859478172,0.917235495,0.928725702,0.940507437,0.94198
862,862,0.985183801,0.976826972,0.954544116,0.969621807,0.954463847,0.931313993,0.862635837,0.933447099,0.931460196,0.929481733,0.92918
863,863,0.985346697,0.976996854,0.954785192,0.969676409,0.954708101,0.930887372,0.862020787,0.91894198,0.930051813,0.941433566,0.94283
864,864,0.985428847,0.977051249,0.95494464,0.969728826,0.954869651,0.930460751,0.86115005,0.91894198,0.92965041,0.940611354,0.94198
865,865,0.985543416,0.977166409,0.955548981,0.969717542,0.955479593,0.930460751,0.861117434,0.919795222,0.929711082,0.939843069,0.94113
866,866,0.985763597,0.977452083,0.956263403,0.96998873,0.956196409,0.929180887,0.858767001,0.913822526,0.928076256,0.94278169,0.94454
867,867,0.985673893,0.977330676,0.956621885,0.97024281,0.95655384,0.933447099,0.866905558,0.930887372,0.933276305,0.93567753,0.93601
868,868,0.985661929,0.977273651,0.956964091,0.970335997,0.956899223,0.934300341,0.868703143,0.92662116,0.933791917,0.941074523,0.94198
869,869,0.985591209,0.977148191,0.957491624,0.970466313,0.957432744,0.931740614,0.863561705,0.924914676,0.931271478,0.937716263,0.93857
870,870,0.985511064,0.977154832,0.957875581,0.970538387,0.957816087,0.928327645,0.856899871,0.916382253,0.92746114,0.938811189,0.94027
871,871,0.985611061,0.977465908,0.958086563,0.970529651,0.958028198,0.927474403,0.855229033,0.914675768,0.92653414,0.938704028,0.94027
872,872,0.985729975,0.977804952,0.958324714,0.970362206,0.958267731,0.932593857,0.86543473,0.944539249,0.933389545,0.9225,0.92065
873,873,0.985799023,0.977921573,0.958690736,0.970399335,0.958636371,0.933020478,0.866270863,0.944539249,0.933783214,0.923269391,0.9215
874,874,0.985761057,0.977808827,0.959139744,0.970535475,0.959087377,0.924488055,0.849399497,0.908703072,0.923276983,0.938325991,0.94027
875,875,0.985606516,0.977353316,0.959690354,0.970654143,0.959638989,0.930460751,0.860946887,0.92662116,0.930192719,0.933791917,0.9343
876,876,0.985514406,0.977294103,0.959240534,0.970558408,0.95918768,0.93003413,0.860113346,0.924914676,0.929674099,0.934482759,0.93515
877,877,0.985364812,0.977444048,0.959119152,0.970729857,0.959066029,0.927474403,0.854993623,0.922354949,0.927101201,0.931896552,0.93259
878,878,0.985096906,0.977243932,0.959291295,0.971006506,0.959237801,0.927474403,0.854968724,0.924061433,0.927226027,0.930412371,0.93089
879,879,0.984891564,0.976911061,0.958789371,0.970752426,0.958734849,0.928327645,0.856716416,0.922354949,0.927896996,0.933506045,0.9343
880,880,0.984840095,0.976662514,0.958702495,0.970298868,0.958647667,0.933447099,0.866925756,0.937713311,0.933729822,0.929780034,0.92918
881,881,0.984918435,0.976378835,0.958622684,0.970397151,0.958565461,0.931313993,0.862665984,0.936006826,0.93163482,0.927303466,0.92662
882,882,0.98510613,0.976724216,0.958312868,0.970138339,0.958258806,0.93003413,0.86007953,0.932593857,0.930212766,0.927843803,0.92747
883,883,0.985143963,0.976549522,0.958061734,0.970009115,0.958006697,0.929180887,0.858373023,0.92662116,0.928999145,0.931389365,0.93174
884,884,0.985161877,0.976325086,0.957992367,0.97016382,0.95793891,0.929180887,0.858423022,0.923208191,0.928755365,0.934369603,0.93515
885,885,0.985149043,0.976242277,0.958078399,0.970296684,0.958024503,0.932593857,0.86520787,0.936006826,0.932823129,0.929661017,0.92918
886,886,0.985035009,0.975888432,0.958103657,0.970484514,0.958050481,0.927047782,0.85435715,0.914675768,0.926133909,0.937882765,0.93942
887,887,0.985108804,0.975848802,0.958615707,0.970838696,0.958564603,0.927901024,0.855914529,0.919795222,0.927311828,0.934952298,0.93601
888,888,0.985259802,0.975975295,0.959191196,0.971192879,0.959141634,0.928327645,0.85673513,0.921501706,0.927835052,0.934256055,0.93515
889,889,0.985371496,0.976187877,0.959207649,0.971224184,0.959160701,0.931740614,0.863606983,0.940273038,0.932318105,0.924496644,0.92321
890,890,0.985398634,0.976374526,0.958956072,0.971114981,0.958908382,0.934300341,0.868814499,0.945392491,0.935021097,0.924874791,0.92321
891,891,0.985301044,0.976148371,0.958490448,0.9710804,0.958441536,0.934726962,0.869621397,0.944539249,0.935361217,0.926359833,0.92491
892,892,0.985429248,0.976298897,0.957939851,0.971004322,0.957890141,0.934726962,0.869525144,0.94112628,0.935142009,0.929233361,0.92833
893,893,0.985572426,0.976437771,0.957807126,0.970925695,0.957758668,0.935153584,0.870433916,0.943686007,0.9357022,0.927852349,0.92662
894,894,0.98563459,0.976575773,0.958082409,0.970992673,0.958035761,0.934300341,0.868612065,0.936860068,0.934468085,0.932088285,0.93174
895,895,0.98558145,0.976490327,0.958374767,0.971114981,0.958328173,0.933447099,0.866899247,0.935153584,0.933560477,0.931972789,0.93174
896,896,0.985502508,0.976473502,0.958416973,0.971279514,0.958366607,0.93003413,0.860248647,0.919795222,0.929310345,0.93902439,0.94027
897,897,0.985361202,0.976329888,0.958651221,0.971058195,0.958598157,0.926194539,0.852727174,0.912116041,0.925140632,0.938542581,0.94027
898,898,0.985422965,0.976450117,0.958206547,0.970340365,0.958151943,0.92662116,0.853691166,0.910409556,0.925411969,0.940917108,0.94283
899,899,0.985347366,0.976920602,0.95886011,0.970130695,0.958803472,0.924914676,0.85032474,0.907849829,0.923611111,0.939929329,0.94198
900,900,0.985220498,0.976869435,0.959057231,0.970175104,0.959001453,0.925341297,0.851062179,0.910409556,0.924209615,0.938434477,0.94027
901,901,0.985238479,0.976873779,0.958789775,0.970083373,0.958735139,0.930460751,0.860936858,0.933447099,0.930667801,0.927905004,0.92747
902,902,0.985231393,0.97669502,0.957921911,0.969423057,0.957865211,0.927901024,0.856064158,0.91552901,0.92699784,0.938757655,0.94027
903,903,0.985313075,0.976620907,0.957528291,0.969203922,0.957472196,0.927474403,0.854960009,0.924914676,0.927288281,0.929674099,0.93003
904,904,0.985440344,0.976698215,0.957195938,0.969081614,0.957141815,0.929180887,0.858423022,0.923208191,0.928755365,0.934369603,0.93515
905,905,0.98543473,0.976681839,0.956978065,0.96888796,0.956924528,0.928327645,0.856700197,0.923208191,0.927958834,0.932758621,0.93345
906,906,0.985406254,0.976701761,0.956867561,0.968757644,0.95681535,0.93003413,0.860073269,0.931740614,0.930153322,0.928571429,0.92833
907,907,0.985461467,0.976783979,0.957057768,0.968969499,0.957005751,0.928754266,0.857508845,0.928327645,0.928723858,0.92912041,0.92918
908,908,0.985420292,0.976753751,0.956730072,0.968849011,0.956678082,0.929607509,0.859252864,0.934300341,0.929936306,0.925612849,0.92491
909,909,0.985390814,0.976920715,0.95616919,0.968668825,0.956116314,0.931740614,0.863526494,0.92662116,0.931389365,0.936206897,0.93686
910,910,0.985471761,0.977236442,0.955720508,0.968491188,0.955666677,0.929180887,0.858513042,0.919795222,0.928509905,0.937391304,0.93857
911,911,0.985534593,0.977430153,0.954786131,0.968283702,0.954729895,0.93003413,0.860113346,0.924914676,0.929674099,0.934482759,0.93515
912,912,0.985548095,0.977428598,0.95493414,0.968446779,0.954877545,0.93003413,0.860129629,0.924061433,0.929613734,0.935233161,0.93601
913,913,0.985399035,0.977081998,0.954729268,0.968708867,0.95467141,0.926194539,0.852814168,0.910409556,0.925010837,0.940088106,0.94198
914,914,0.985590072,0.977190668,0.955161875,0.968965859,0.955104434,0.928327645,0.857015996,0.913822526,0.927272727,0.94112478,0.94283
915,915,0.985706847,0.977256355,0.955694639,0.969249787,0.955635831,0.924914676,0.850603777,0.903583618,0.923278117,0.943850267,0.94625
916,916,0.985744346,0.977259236,0.956201543,0.969535172,0.956142875,0.92662116,0.853739699,0.909556314,0.925347222,0.941696113,0.94369
917,917,0.98554355,0.977173068,0.956646472,0.969919568,0.956586368,0.928754266,0.857891163,0.913822526,0.927674318,0.941952507,0.94369
918,918,0.985646154,0.977582911,0.957145074,0.97044884,0.957084201,0.929607509,0.85930542,0.922354949,0.929093253,0.935930736,0.93686
919,919,0.985517748,0.977674375,0.957223518,0.970526011,0.957163911,0.93003413,0.860129629,0.924061433,0.929613734,0.935233161,0.93601
920,920,0.985165219,0.977094729,0.957181791,0.97056678,0.957121226,0.933447099,0.866899247,0.931740614,0.933333333,0.934931507,0.93515
921,921,0.984898783,0.976627534,0.95710903,0.970601725,0.957048629,0.931313993,0.862665984,0.92662116,0.930990141,0.935400517,0.93601
922,922,0.984741635,0.97636682,0.95806649,0.97107494,0.958007175,0.932167235,0.864473255,0.923208191,0.931554025,0.940052129,0.94113
923,923,0.984784081,0.976258257,0.959090516,0.97159402,0.9590315,0.930460751,0.86118518,0.918088737,0.929589633,0.941382327,0.94283
924,924,0.984575932,0.975555861,0.958934016,0.971172495,0.958874343,0.93003413,0.860430402,0.91552901,0.929004329,0.94288225,0.94454
925,925,0.984453743,0.975034628,0.957909976,0.970678531,0.957844235,0.93003413,0.860474291,0.914675768,0.928942808,0.943661972,0.94539
926,926,0.984357623,0.974562035,0.956713125,0.970012027,0.956643702,0.931740614,0.863727759,0.919795222,0.930915371,0.942307692,0.94369
927,927,0.984267786,0.974047605,0.956594323,0.969773964,0.956531641,0.932167235,0.864563926,0.920648464,0.93137678,0.942358079,0.94369
928,928,0.984221664,0.974069988,0.956349728,0.96934079,0.956288079,0.929607509,0.859643511,0.913822526,0.928478544,0.943612335,0.94539
929,929,0.984236771,0.974363079,0.956657188,0.969087438,0.95659984,0.932167235,0.864720148,0.917235495,0.931139021,0.945470536,0.9471
930,930,0.984117122,0.974316073,0.95687902,0.969250515,0.956821208,0.931740614,0.86393546,0.91552901,0.930615785,0.946208113,0.94795
931,931,0.984214445,0.974356273,0.957683112,0.969349526,0.957629616,0.936433447,0.872867212,0.936006826,0.936406317,0.936806149,0.93686
932,932,0.984049878,0.974150134,0.957431756,0.969479843,0.957378531,0.938566553,0.877134383,0.939419795,0.938618926,0.937819421,0.93771
933,933,0.983905096,0.973618132,0.95880425,0.970146711,0.958755879,0.938139932,0.876282734,0.939419795,0.938219003,0.937021277,0.93686
934,934,0.983822211,0.973378998,0.959156539,0.970976657,0.959105801,0.932167235,0.864636987,0.91894198,0.931258106,0.943908852,0.94539
935,935,0.983908305,0.97348837,0.958797522,0.971138278,0.958746337,0.933447099,0.867178341,0.920648464,0.93258427,0.944833625,0.94625
936,936,0.98409092,0.973742297,0.958934903,0.971669006,0.958881029,0.937286689,0.874576244,0.936006826,0.937206322,0.938408896,0.93857
937,937,0.984142255,0.97369712,0.958320255,0.971746904,0.958264016,0.937286689,0.874588979,0.934300341,0.937098845,0.939914163,0.94027
938,938,0.984133432,0.97338883,0.957338571,0.971489184,0.957276291,0.937713311,0.87543172,0.939419795,0.937819421,0.93622449,0.93601
939,939,0.984073541,0.972985789,0.95705196,0.971187783,0.956990393,0.933447099,0.866956054,0.927474403,0.93304721,0.938687392,0.93942
940,940,0.984151613,0.973126568,0.957436645,0.971307179,0.957378514,0.936860068,0.873731586,0.934300341,0.936698033,0.939108062,0.93942
941,941,0.984127149,0.973080937,0.957603446,0.971445503,0.957545015,0.936433447,0.872874838,0.934300341,0.936297563,0.938303342,0.93857
942,942,0.984050413,0.972949972,0.957932784,0.971681382,0.957874406,0.935153584,0.870308434,0.934300341,0.935098207,0.935897436,0.93601
943,943,0.984068862,0.972781605,0.958780218,0.972078155,0.958725032,0.935580205,0.871160727,0.936006826,0.935607676,0.935208866,0.93515
944,944,0.984304015,0.973141879,0.958536476,0.971550338,0.958484692,0.937713311,0.875489086,0.931740614,0.937339056,0.943005181,0.94369
945,945,0.984391847,0.973233258,0.95822931,0.970927879,0.958180573,0.937713311,0.875458489,0.933447099,0.937446444,0.941480207,0.94198
946,946,0.984318052,0.973714539,0.95726443,0.970585709,0.957213125,0.938139932,0.876287838,0.940273038,0.938271605,0.936278675,0.93601
947,947,0.984292251,0.974170257,0.958025187,0.971575091,0.957974704,0.936433447,0.872874838,0.938566553,0.936568753,0.934579439,0.9343
948,948,0.983771945,0.97405727,0.958983588,0.971770201,0.958937681,0.932167235,0.864359957,0.936006826,0.932426689,0.928873836,0.92833
949,949,0.98473816,0.975624355,0.960006493,0.972750847,0.959960474,0.932593857,0.865313716,0.924061433,0.932013769,0.940104167,0.94113
950,950,0.984826058,0.975535325,0.960260118,0.972848402,0.960216324,0.937713311,0.875438093,0.940273038,0.93787234,0.935483871,0.93515
951,951,0.985032603,0.975518185,0.959697536,0.972544089,0.959653961,0.933020478,0.866238053,0.922354949,0.932298404,0.942458588,0.94369
952,952,0.985233399,0.975427072,0.959433365,0.972058498,0.959391433,0.935153584,0.87035279,0.93003413,0.934819897,0.939655172,0.94027
953,953,0.985182865,0.974817653,0.959094347,0.971243841,0.959053218,0.936433447,0.872892632,0.932593857,0.936188437,0.939810834,0.94027
954,954,0.984984743,0.974416697,0.958935717,0.971307179,0.958894609,0.933020478,0.866306202,0.920648464,0.932181425,0.944006999,0.94539
955,955,0.98496469,0.974494668,0.958789278,0.971305723,0.958747767,0.934300341,0.868727182,0.925767918,0.93373494,0.941840278,0.94283
956,956,0.984939758,0.974489654,0.958885184,0.971508841,0.958842126,0.935153584,0.870369267,0.929180887,0.934763948,0.940414508,0.94113
957,957,0.984992163,0.97478867,0.959721304,0.972255064,0.959677727,0.934300341,0.868681636,0.927474403,0.933848797,0.940311419,0.94113
958,958,0.984959209,0.97504101,0.960114803,0.972922661,0.960070887,0.934726962,0.869507417,0.929180887,0.934362934,0.939603106,0.94027
959,959,0.984935413,0.975053792,0.959730961,0.973055889,0.959685678,0.935580205,0.871198783,0.930887372,0.935276468,0.939707149,0.94027
960,960,0.98488381,0.975000007,0.95992389,0.9732874,0.959878281,0.936860068,0.873751943,0.932593857,0.936589546,0.940619621,0.94113
961,961,0.984926657,0.97484382,0.959889219,0.973262647,0.959843261,0.937713311,0.875458489,0.933447099,0.937446444,0.941480207,0.94198
962,962,0.984975251,0.974805531,0.959662649,0.972909556,0.959616471,0.933020478,0.866270863,0.921501706,0.932239965,0.943231441,0.94454
963,963,0.985109205,0.974758782,0.958673748,0.971910345,0.958625305,0.934300341,0.868924632,0.920648464,0.933391003,0.946491228,0.94795
964,964,0.985055597,0.974339668,0.958048816,0.971481904,0.957998716,0.93387372,0.868051151,0.920648464,0.932987462,0.9456617,0.9471
965,965,0.985055196,0.974387608,0.958166474,0.971670462,0.958115957,0.93387372,0.86818019,0.918088737,0.932813177,0.948017621,0.94966
966,966,0.985021239,0.97446254,0.958585231,0.972036657,0.958536602,0.936006826,0.872140649,0.927474403,0.93545611,0.943576389,0.94454
967,967,0.985023445,0.974668389,0.95966408,0.973266651,0.959617748,0.937286689,0.874741837,0.927474403,0.936665231,0.946040035,0.9471
968,968,0.985003325,0.97491554,0.960476209,0.973870546,0.96043089,0.934726962,0.869720216,0.922354949,0.933909287,0.94575678,0.9471
969,969,0.984856939,0.974861504,0.960751116,0.973633939,0.960707535,0.932593857,0.865471297,0.919795222,0.931719965,0.943957968,0.94539
970,970,0.984734483,0.974527628,0.960402809,0.973154172,0.960359243,0.933447099,0.867259215,0.91894198,0.932467532,0.946397188,0.94795
971,971,0.984703201,0.974484187,0.960583385,0.972828018,0.960541026,0.933447099,0.867178341,0.920648464,0.93258427,0.944833625,0.94625
972,972,0.98471423,0.97440538,0.960305564,0.97243707,0.960264194,0.936433447,0.873007048,0.927474403,0.935858803,0.944396177,0.94539
973,973,0.984749322,0.974199311,0.960118479,0.97205049,0.960077588,0.937286689,0.874665398,0.93003413,0.936828535,0.943722944,0.94454
974,974,0.985015491,0.974602692,0.959966482,0.971852468,0.959925664,0.936433447,0.873007048,0.927474403,0.935858803,0.944396177,0.94539
975,975,0.98492913,0.974413656,0.959631046,0.971853196,0.959589132,0.937713311,0.875554115,0.929180887,0.937177281,0.9453125,0.94625
976,976,0.985028392,0.974587964,0.9594097,0.971867756,0.959366436,0.938139932,0.876333775,0.932593857,0.937794938,0.943054357,0.94369
977,977,0.985269494,0.974980612,0.959251342,0.971593292,0.959206535,0.938566553,0.877138214,0.940273038,0.93867121,0.93707483,0.93686
978,978,0.985457189,0.975370521,0.959054058,0.971612584,0.959007864,0.934300341,0.868966418,0.919795222,0.933333333,0.947275923,0.94881
979,979,0.985577974,0.975616741,0.958886472,0.971511025,0.958837841,0.933447099,0.867178341,0.920648464,0.93258427,0.944833625,0.94625
980,980,0.985687128,0.975765256,0.95879255,0.971367605,0.958742949,0.931313993,0.863382905,0.910409556,0.929847495,0.950133571,0.95222
981,981,0.985714133,0.975707282,0.959090456,0.971725064,0.959040872,0.93387372,0.868332074,0.91552901,0.932637983,0.950398583,0.95222
982,982,0.985725964,0.975732704,0.959558732,0.971951479,0.95951123,0.940273038,0.880547357,0.939419795,0.940222032,0.941025641,0.94113
